datatype,variable_name,description,value_constraints,source_file,source_directory,Digest (variable_name|source_file|source_directory)
text,in_the_past_7_days_have_you_had_direct_contact_with_anyone_who_was_recently_diagnosed_with_covid_19_or_the_flu,"In the past 7 days, have you had direct contact with anyone who was <span style=""text-decoration: underline;"">recently</span> diagnosed with COVID-19 or the flu?<br><br><em>?Direct contact"" means: a conversation lasting more than 5 minutes with a person who is closer than 6 feet away from you or physical contact like handshaking, hugging, or kissing.</em>","[""yes"",""no""]",survey__weekly_survey_origcopy.csv,RADx-DHT,fcfc074275412d8a1a17d02d2557d0bcca06a6438ee756824c328c0fd61a3f86bff7b3348fecbf57a3fdaae6a1b55bb940c2cbb97c86a0b002d7e93331b9c9ed
text,was_this_person_a_member_of_your_household,Was this person a member of your household?,"[""yes"",""no""]",survey__weekly_survey_origcopy.csv,RADx-DHT,3bae3294052b9e9f23647dcdcddfb6840e6ccc40d620ce3fba9b1c9c8c5a69f9d4c770b295668e847688cf859be2d6ca66ca8ccca7a6fb7904bc132c5f7045fe
text,did_you_receive_the_flu_vaccine_often_called_the_flu_shot_recently,"Did you receive the flu vaccine (often called the flu shot) <span style=""""text-decoration: underline;"""">recently</span>?<span id=""""mce_0_start"""" style=""""line-height: 0px;"""">?</span>","[""yes"",""i_don_t_know_can_t_remember"",""no""]",survey__weekly_survey_origcopy.csv,RADx-DHT,10a1374d811d4abb3bb9adda613ee7431e6483c98ef852416b5ea683e97176ed60fc73043ec6c76ede484fc823e275fe08816a259c7093379c63e8b66eaaec10
text,when_did_you_receive_the_flu_vaccine_often_called_the_flu_shot__flu_vaccine_date,"When did you receive the flu vaccine (often called the flu shot)? If you don?t recall the exact date, please provide the best estimate. | Flu/Vaccine Date",,survey__weekly_survey_origcopy.csv,RADx-DHT,2de99810fd000ae5f7b8cd56b842694e0de9c94ce4a17101b842665f670ebcdf785d02aaff27763fc28a121fad21d2a6581a1a3ca787e679b0623433ca755e13
text,did_you_receive_a_covid_19_or_coronavirus_vaccine_recently,Did you receive a COVID-19 or coronavirus vaccine recently?,"[""yes"",""no"",""i_don_t_know_can_t_remember""]",survey__weekly_survey_origcopy.csv,RADx-DHT,f47abf0243f6f1d119ede7f71d1d890f7432349113da534d439d3ab5a80becbe5cb7a3f8c0bda22d8d5a4ee44785f0d4fc57dfe4a7a3406424a6af157014b5db
text,when_did_you_receive_a_covid_19_or_coronavirus_vaccine__covid_19_vaccine_date,"When did you receive a COVID-19 or coronavirus vaccine?<br><em><br>If you don?t recall the exact date, please provide the best estimate. If you have received multiple doses, please report the date of your most recent dose.</em> | COVID-19 Vaccine Date",,survey__weekly_survey_origcopy.csv,RADx-DHT,dc410f3e53fd5751abb6cae3581f6b1b77b2bfa7684a07dbfab925c75a27ffe301ff2b6abcc5be7c27b935ddfe669c88856b4d396aef49a3a7c03fa5e18c5c8e
text,in_the_past_7_days_have_you_done_any_of_the_following_activities__none_of_these_activities,"In the <span style=""text-decoration: underline;"">past 7 days</span>, have you done any of the following activities? Please select all that apply. | None of these activities","[""""none_of_these_activities""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,bd69fafdcc99c92fa64387278cdd3f8ea74be4f3b59b59ad383e919d32e195a60a7631fef7e83cbd10e22711203d4ff3e08fa79e89883dabd901a39ef4f9e04c
text,in_the_past_7_days_have_you_done_any_of_the_following_activities__gone_to_work_or_school_outside_the_place_where_you_are_currently_staying_or_living,"In the <span style=""text-decoration: underline;"">past 7 days</span>, have you done any of the following activities? Please select all that apply. | Gone to work or school outside the place where you are currently staying or living","[""""gone_to_work_or_school_outside_the_place_where_you_are_currently_staying_or_living""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,fe0f9660c6abb4f5b83abd66ce2aeba9f9e9e87ef95fcfe08526c114da641a6dddf4ea156fc9e8214d47c24bec1bbcaead79948b34ee340d44e68910004cf705
text,in_the_past_7_days_have_you_done_any_of_the_following_activities__gone_to_a_market_grocery_store_or_pharmacy,"In the <span style=""text-decoration: underline;"">past 7 days</span>, have you done any of the following activities? Please select all that apply. | Gone to a market, grocery store, or pharmacy","[""""gone_to_a_market_grocery_store_or_pharmacy""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,3110cbd3c156eb5aeb4f1431488dfc628f7e80b31f7f789eb85b0870cd6a9163a9ce7d30216bf21f947384f297c8d6ed78c0233c6575f23c7459070f74bad2de
text,in_the_past_7_days_have_you_done_any_of_the_following_activities__gone_to_a_bar_restaurant_or_cafe,"In the <span style=""text-decoration: underline;"">past 7 days</span>, have you done any of the following activities? Please select all that apply. | Gone to a bar, restaurant, or cafe","[""""gone_to_a_bar_restaurant_or_cafe""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,4daad3701e5cb99a9fe4ea781d9eb436b186c96babf530e8ceb554b695ecbc412d3921c09762a32c2053ccf00368aa606e58295015cb248107be6fdae1ca292f
text,in_the_past_7_days_have_you_done_any_of_the_following_activities__spent_time_with_someone_who_isnt_currently_staying_or_living_with_you,"In the <span style=""text-decoration: underline;"">past 7 days</span>, have you done any of the following activities? Please select all that apply. | Spent time with someone who isn't currently staying or living with you","[""""spent_time_with_someone_who_isnt_currently_staying_or_living_with_you""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,9883a683fe8518bcd81815f45c294f2c2cfd5752feaf99ed2ae8af1c6cc9f06365e7a362fd8b0d74ac3f3833545528f623ef3a3c7cc8b518bba6889e135d428a
text,in_the_past_7_days_have_you_done_any_of_the_following_activities__attended_an_event_or_activity_with_more_than_10_people,"In the <span style=""text-decoration: underline;"">past 7 days</span>, have you done any of the following activities? Please select all that apply. | Attended an event or activity with more than 10 people","[""""attended_an_event_or_activity_with_more_than_10_people""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,451b9c47d63f488ce69329f9aed5d8aa3b133b2d4d1bbeddb4d8a3afd5771c5b0964ebed91338733fddc1e0f45634b118746dcc4067c1b64d23a89f3862cba98
text,in_the_past_7_days_have_you_done_any_of_the_following_activities__used_public_transportation_like_a_bus_subway_or_train,"In the <span style=""text-decoration: underline;"">past 7 days</span>, have you done any of the following activities? Please select all that apply. | Used public transportation (like a bus, subway, or train)","[""""used_public_transportation_like_a_bus_subway_or_train""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,2d246ff2baf316dff3f8c4818ec2b07226cc7b8f2b396bf17d716782b2c08204b1b7dc568c8e564d133124dd542e877a1e85e739821be78bc2b527e6728b1d11
text,in_the_past_7_days_have_you_done_any_of_the_following_activities__traveled_on_an_airplane,"In the <span style=""text-decoration: underline;"">past 7 days</span>, have you done any of the following activities? Please select all that apply. | Traveled on an airplane","[""""traveled_on_an_airplane""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,f3b5c05106ae75b591c6e13a7a576a71d5a5142a993681df52edbe4892d62bab09c0558a282b97b6057608b425668711bbc935cec19e326665ac435c844b1187
text,during_which_of_these_activities_in_the_past_7_days_did_you_wear_a_mask__none_of_the_activity_options_listed,"During which of these activities in the <span style=""""text-decoration: underline;"""">past 7 days</span> did you wear a mask? Please select all that apply. | None of the activity?options listed","[""""none_of_the_activity_options_listed""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,fafcc885fa8639a4913348ffaa1da64bc3c8c4fb41d0b57d7031810f5284871743af61e39185800351a1f2d72e079501f5da091036224239034c240fb4df53a8
text,during_which_of_these_activities_in_the_past_7_days_did_you_wear_a_mask__gone_to_work_or_school_outside_the_place_where_you_are_currently_staying_or_living,"During which of these activities in the <span style=""""text-decoration: underline;"""">past 7 days</span> did you wear a mask? Please select all that apply. | Gone to work or school outside the place where you are currently staying or living","[""""gone_to_work_or_school_outside_the_place_where_you_are_currently_staying_or_living""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,f00e6a23e6e60a22ea2b7ccf19002e38e4bd6a7bf8d165f7029ff7720e5f458def798bbb12969e1f796bfd96a1e13ff399b81c3bcd3324a0e8700c31b360675e
text,during_which_of_these_activities_in_the_past_7_days_did_you_wear_a_mask__gone_to_a_market_grocery_store_or_pharmacy,"During which of these activities in the <span style=""text-decoration: underline;"">past 7 days</span> did you wear a mask? Please select all that apply. | Gone to a market, grocery store, or pharmacy","[""""gone_to_a_market_grocery_store_or_pharmacy""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,909a65890124c8627dd3a9c6ce0e69605e9e59a8bebefa4b1b0bef6400a93d12dae1387982b0fe8bb23aa102b252d2ae612ff20e3863ffe3954067c3e9266c3c
text,during_which_of_these_activities_in_the_past_7_days_did_you_wear_a_mask__gone_to_a_bar_restaurant_or_cafe,"During which of these activities in the <span style=""text-decoration: underline;"">past 7 days</span> did you wear a mask? Please select all that apply. | Gone to a bar, restaurant, or cafe","[""""gone_to_a_bar_restaurant_or_cafe""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,cd3780cf4f9a1b4776937d2d923fb455421ed3bb69e780d23253e2767c6d42161e5823842b9e042341953ab951e811038acbff2acf4533b5947bcf24aaea5b26
text,during_which_of_these_activities_in_the_past_7_days_did_you_wear_a_mask__spent_time_with_someone_who_isnt_currently_staying_or_living_with_you,"During which of these activities in the <span style=""""text-decoration: underline;"""">past 7 days</span> did you wear a mask? Please select all that apply. | Spent time with someone who isn't currently staying or living with you","[""""spent_time_with_someone_who_isnt_currently_staying_or_living_with_you""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,1e539906439ee40a7e6081880543fe5fce01eb994765e91a790f1cebe96cf0167a82deb7ef3f05dce76af180a423280703d2b75edff8760398d53b9a8fdce6b3
text,during_which_of_these_activities_in_the_past_7_days_did_you_wear_a_mask__attended_an_event_or_activity_with_more_than_10_people,"During which of these activities in the <span style=""""text-decoration: underline;"""">past 7 days</span> did you wear a mask? Please select all that apply. | Attended an event or activity with more than 10 people","[""""attended_an_event_or_activity_with_more_than_10_people""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,659faa3b429bf6cb60fabef320cea547e6567704c1d520b1c5e639e4dae4ecbbecec54b41ebaf1f7f5ca739bb21a68b593d02e2b9e4de289d550188466685563
text,during_which_of_these_activities_in_the_past_7_days_did_you_wear_a_mask__used_public_transportation_like_a_bus_subway_or_train,"During which of these activities in the <span style=""text-decoration: underline;"">past 7 days</span> did you wear a mask? Please select all that apply. | Used public transportation (like a bus, subway, or train)","[""""used_public_transportation_like_a_bus_subway_or_train""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,2f8b2f1cbec74a49939ae4b78dc01cd7497f2725f212298dce5c8db19ab4991389546c77a7770e10737c3065b8164fbca5a49755f66def080ced5dda43bde7cf
text,during_which_of_these_activities_in_the_past_7_days_did_you_wear_a_mask__traveled_on_an_airplane,"During which of these activities in the <span style=""""text-decoration: underline;"""">past 7 days</span> did you wear a mask? Please select all that apply. | Traveled on an airplane","[""""traveled_on_an_airplane""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,80ae427276fb1b185443a00dbc11810547b9b923b96f8bd337b052daa1c053f9334e4c2c4b94a07e24ef8a2f1737204291aeabfd34e5e6fa0c612eb90752724e
text,in_the_past_7_days_how_many_people_have_you_had_direct_contact_with_outside_of_your_household,"In the past 7 days, how many people have you had direct contact with, outside of your household? Your best estimate is fine.<br><br><em>""Direct contact"" means: a conversation lasting more than 5 minutes with a person who is closer than 6 feet away from you, or physical contact like hand-shaking, hugging, or kissing.</em>",,survey__weekly_survey_origcopy.csv,RADx-DHT,9bb607cb42de86c93c042bb1049105b41f6f94edcc2858ca7ea93ef32ee7000bc2cd1def6adfd4739279d47b84f5d0f1800bb8b9fec4ac0e18fa531e8343b6e4
text,in_the_past_7_days_how_often_did_you_wear_a_mask_when_in_public,"In the past 7 days, how often did you wear a mask when in public??","[""i_have_not_been_in_public_during_the_past_7_days"",""all_the_time"",""some_of_the_time"",""a_little_of_the_time"",""none_of_the_time"",""most_of_the_time""]",survey__weekly_survey_origcopy.csv,RADx-DHT,1f6bb85adf69625ff6952da8e63aca6bef65a2859f324533d60c3265d78e79f7eb3f8bd74370c19a57f5670add27f0ebb1c34153ffcbc4daacda3954459ca6de
text,in_the_past_7_days_have_you_traveled_outside_of_your_state,"In the past 7 days, have you traveled outside of your state?","[""yes"",""no""]",survey__weekly_survey_origcopy.csv,RADx-DHT,8aa42310abd9bb51b78aaf59635ec5bf99d7a37b240f59a9690cee1ba84263c5bbf8cb6d256c3f562a349b91b4e393ab8bf70ed137c697d1a908357e18928839
text,in_the_past_14_days_did_you_complete_a_survey_and_report_experiencing_flu_like_or_coronavirus_like_symptoms,"In the past 14 days, did you complete a survey and report <em>experiencing flu-like</em> or <em>coronavirus-like symptoms</em>?","[""yes"",""i_dont_know_i_dont_remember"",""no""]",survey__weekly_survey_origcopy.csv,RADx-DHT,6ebc2104f221104088c1bf87e276f9c159c085ce52483500572a97cd787b860ec04be785d78c2302571d336419ade37fdd9b9ff33e15f6ba9fafd3145537e28f
text,when_did_you_feel_like_you_were_completely_recovered_from_the_flu_like_or_coronavirus_like_illness_that_you_reported_on_a_previous_survey__date_recovered,"When did you feel like you were completely recovered from the flu-like or coronavirus-like illness that you reported on a previous survey? If you don?t recall the exact date, please provide the best estimate. | Date Recovered",,survey__weekly_survey_origcopy.csv,RADx-DHT,a013c602df0452c40d71e7b4e76bfa16a69df98adaf34fb63782b5834f9d26336dbcee0993900276512624f095649f4267bf4af8d5b983233f0f223469f844f0
text,have_you_been_tested_for_coronavirus_also_known_as_covid_19_in_the_past_7_days,"Have you been tested for coronavirus (also known as COVID-19) in the past 7 days?<br><em>If you completed an at-home test for COVID-19, please answer ?Yes? here.</em>","[""no"",""yes""]",survey__weekly_survey_origcopy.csv,RADx-DHT,8669257b902b70952c8225a2a4071c347470d5801b9a9e07cfefe90bc6438c8627e9171b878648d4dfe34ac2e6c0b2ee70663f65b07cd269959485636b969ead
text,did_you_test_positive_for_coronavirus_also_known_as_covid_19,Did you test positive for coronavirus (also known as COVID-19)?,"[""yes"",""no"",""i_am_waiting_for_my_diagnosis"",""i_don_t_know_i_can_t_remember""]",survey__weekly_survey_origcopy.csv,RADx-DHT,569b977c1624d746259739099858b76c3879874c1eeae5854c0d97e096ea5980e8480595934f534d5387899ad0598d6a5c504beb3eeaf1c14234400d27eda5db
text,when_did_you_receive_your_diagnosis__date_received_diagnosis,"When did you receive your diagnosis? If you don?t recall the exact date, please provide the best estimate. | Date Received Diagnosis",,survey__weekly_survey_origcopy.csv,RADx-DHT,af148d4a9f1938dda79f1ac0fcd18b1b964d7519118bd3a121b09ac1edd5a53b732cd24ad3cecfdb16fa5f1be8a30e4e5b58760fe5f5c058c4969fa9755f2203
text,what_kind_of_diagnostic_test_did_you_receive_or_complete_at_home2,What kind of diagnostic test did you receive or complete at home?,"[""nasal_swab_in_the_nose"",""i_don_t_know_i_can_t_remember"",""throat_swab"",""a_saliva_sample_spit_in_a_tube""]",survey__weekly_survey_origcopy.csv,RADx-DHT,079307e39b750dfd2517fe8866272e9df74461beb61561b58490036cfe62c1ba2e7b449555e7b932b85ca3b976933ca42e4d46be21aa7e7518e50bd100a3b7f5
text,what_kind_of_diagnostic_test_did_you_receive_or_complete_at_home2__other,What kind of diagnostic test did you receive or complete at home? | Other,,survey__weekly_survey_origcopy.csv,RADx-DHT,bcc3eec779884e392176174eb7ea67f7bad73243299fc52e53a09b8d3298daf4271f60f3b5a76a7569a69554c1f38096e08d6bb279ad9126d5d9ebefe48504e1
text,do_any_of_the_following_reasons_describe_why_you_were_tested_for_coronavirus_covid_19_in_the_last_7_days__i_felt_sick,Do any of the following reasons describe why you were tested for coronavirus (COVID-19) in the last 7 days? Please select all that apply. | I felt sick,"[""""i_felt_sick""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,742e54150756eb62871809cfff234ee6b098ef6f38ff58184f724e62d33923064b5c3c37632aa23a062f6ae6aa63fbf57c49bc73894433a402c3d9c5c771f85b
text,do_any_of_the_following_reasons_describe_why_you_were_tested_for_coronavirus_covid_19_in_the_last_7_days__i_was_in_contact_with_someone_who_was_sick_or_tested_positive_for_coronavirus_covid_19,Do any of the following reasons describe why you were tested for coronavirus (COVID-19) in the last 7 days? Please select all that apply. | I was in contact with someone who was sick or tested positive for coronavirus (COVID-19),"[""""i_was_in_contact_with_someone_who_was_sick_or_tested_positive_for_coronavirus_covid_19""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,82f37db0bb821ee93a7daa3efdbb569710ca87df6cfa56c704c4ae72a83f64dcf4385b10eac7f995ebe2145a7f540d50426d19ce990a0eccd3249e75045abc15
text,do_any_of_the_following_reasons_describe_why_you_were_tested_for_coronavirus_covid_19_in_the_last_7_days__i_was_tested_while_receiving_other_medical_care_such_as_surgery,"Do any of the following reasons describe why you were tested for coronavirus (COVID-19) in the last 7 days? Please select all that apply. | I was tested while receiving other medical care, such as surgery","[""""i_was_tested_while_receiving_other_medical_care_such_as_surgery""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,348d62c0fdcb0289323226954a44cb7ba0774586ecc10f08e7444deceab515e8c8f3a00115215d9d45c9a64d7a556523347cc097040c52a67594b479dc739af0
text,do_any_of_the_following_reasons_describe_why_you_were_tested_for_coronavirus_covid_19_in_the_last_7_days__my_employer_or_school_required_it,Do any of the following reasons describe why you were tested for coronavirus (COVID-19) in the last 7 days? Please select all that apply. | My employer or school required it,"[""""my_employer_or_school_required_it""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,7396a6ff207b30ece41ed0b7430882cefb96cd79a90038a5567b08fccc2eaa864b2d0b862f45425c68ddf13d7780212f8195a8041caf739661e0946be2a04c42
text,do_any_of_the_following_reasons_describe_why_you_were_tested_for_coronavirus_covid_19_in_the_last_7_days__i_attended_a_large_outdoor_event_or_gathering,Do any of the following reasons describe why you were tested for coronavirus (COVID-19) in the last 7 days? Please select all that apply. | I attended a large outdoor event or gathering,"[""""i_attended_a_large_outdoor_event_or_gathering""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,a20632bec6557896de63a6f93e38e5d4f6967e641ab3a4ec2f3090a7a1fbf09f93781a2c30fc8b9d0d2de377586aef95245d4cd44e3321d8077f7c7a1d004fc4
text,do_any_of_the_following_reasons_describe_why_you_were_tested_for_coronavirus_covid_19_in_the_last_7_days__i_was_in_a_crowded_indoor_environment,Do any of the following reasons describe why you were tested for coronavirus (COVID-19) in the last 7 days? Please select all that apply. | I was in a crowded indoor environment,"[""""i_was_in_a_crowded_indoor_environment""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,7cf5141701e513dde491fb38db620786c215db06d1c3f7ac459475dd54ae321ed7feca5fa90f437f80da4fb093e3684e5cefdaf12c2c03a73cac827a0073dd87
text,do_any_of_the_following_reasons_describe_why_you_were_tested_for_coronavirus_covid_19_in_the_last_7_days__i_wanted_to_visit_friends_or_family_and_wanted_to_make_sure_i_didnt_have_coronavirus_covid_19_before_visiting,Do any of the following reasons describe why you were tested for coronavirus (COVID-19) in the last 7 days? Please select all that apply. | I wanted to visit friends or family and wanted to make sure I didn't have coronavirus (COVID-19) before visiting,"[""""i_wanted_to_visit_friends_or_family_and_wanted_to_make_sure_i_didnt_have_coronavirus_covid_19_before_visiting""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,d9ed9b53a1e95a3c25f469add82dc6d42c77e045f0c0f8aa490a548ebf132f51f8f3be5e6434671a2705e15c36221502c4356068ad6e12a60348a45a058d0520
text,do_any_of_the_following_reasons_describe_why_you_were_tested_for_coronavirus_covid_19_in_the_last_7_days__other,Do any of the following reasons describe why you were tested for coronavirus (COVID-19) in the last 7 days? Please select all that apply. | Other,,survey__weekly_survey_origcopy.csv,RADx-DHT,c219751135599b71cc92f511ad2d05c8a5eea8acb1947db2a4870484d0b093ecf0a314db40247ead34d94eff04520e9db57086d07167b55fae484b039d5aec2d
text,in_the_past_7_days_have_you_done_any_of_the_following_activities2__none_of_these_activities,"In the past 7 days, have you done any of the following activities? Please select all that apply. | None of these activities","[""""none_of_these_activities""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,60b0a49684afd3f71341941ad7d4e58ae62805c9802097784e9ba563f8018d1bd8c1ea1473159e920bc412e4315317beb917fb0c62f49f1ba7cc07279cf02e8b
text,in_the_past_7_days_have_you_done_any_of_the_following_activities2__gone_to_work_or_school_outside_the_place_where_you_are_currently_staying_or_living,"In the past 7 days, have you done any of the following activities? Please select all that apply. | Gone to work or school outside the place where you are currently staying or living","[""""gone_to_work_or_school_outside_the_place_where_you_are_currently_staying_or_living""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,072ab3ca00beb8e86d3db7d6fab279bf3a688e52b46d76ad2b7f05cf1006b939ea8d9b65de0e1c3bc028dc52349a44e3d92759290cace17cd8a48e09f633a6dc
text,in_the_past_7_days_have_you_done_any_of_the_following_activities2__gone_to_a_market_grocery_store_or_pharmacy,"In the past 7 days, have you done any of the following activities? Please select all that apply. | Gone to a market, grocery store, or pharmacy","[""""gone_to_a_market_grocery_store_or_pharmacy""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,9f19b00faa97376545b3668555b58c282f74e2dc421afb96a4f75b8f28a2ac07bc8ad201b5a223de47cae0846d3079702a6de79b151e0242386b37beb77294f8
text,in_the_past_7_days_have_you_done_any_of_the_following_activities2__gone_to_a_bar_restaurant_or_cafe,"In the past 7 days, have you done any of the following activities? Please select all that apply. | Gone to a bar, restaurant, or cafe","[""""gone_to_a_bar_restaurant_or_cafe""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,053175aa561b248d4a29fa14d2ffc43663037bbbf03348cf0f79672fb527e339dce38201664a2514f75589397e79a957e14d7e6362b513025f3b532c24cd2383
text,in_the_past_7_days_have_you_done_any_of_the_following_activities2__spent_time_with_someone_who_isnt_currently_staying_or_living_with_you,"In the past 7 days, have you done any of the following activities? Please select all that apply. | Spent time with someone who isn't currently staying or living with you","[""""spent_time_with_someone_who_isnt_currently_staying_or_living_with_you""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,8aa4c9b680830863aa0ae8d44fd039e9ce26f879142e688d14fe43960ce0b2184a04903c5bbe9c8c365f7b6a32f7069f3f94fddc9ef6914d98b15663766bc89a
text,in_the_past_7_days_have_you_done_any_of_the_following_activities2__attended_an_event_or_activity_with_more_than_10_people,"In the past 7 days, have you done any of the following activities? Please select all that apply. | Attended an event or activity with more than 10 people","[""""attended_an_event_or_activity_with_more_than_10_people""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,1645bbc2ce5e6caeaf5a00d05a1b26c29c76214cbef1686cc9d9d8b543c7957113bad5b981d80f8c6538171448d6aeca0e75522707644fa6e7f24b4e643b3c79
text,in_the_past_7_days_have_you_done_any_of_the_following_activities2__used_public_transportation_like_a_bus_subway_or_train,"In the past 7 days, have you done any of the following activities? Please select all that apply. | Used public transportation (like a bus, subway, or train)","[""""used_public_transportation_like_a_bus_subway_or_train""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,d609807a1476975de684d10589d62668cde447f29ee6f8256312ffee576f3b1bed359c089edbe9b719250d054dd5d7589af978b600d7fd84cffc64a2e472520a
text,in_the_past_7_days_have_you_done_any_of_the_following_activities2__traveled_on_an_airplane,"In the past 7 days, have you done any of the following activities? Please select all that apply. | Traveled on an airplane","[""""traveled_on_an_airplane""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,11903a344bd20b23779351ca42555eb96e1541837d0810ddeb8c26155c4304f3015c38329a179260af52386dc94e346cbc1b048c8a566be1394220d101f4d17e
text,during_which_of_these_activities_in_the_past_7_days_did_you_wear_a_mask2__none_of_the_activity_options_listed,During which of these activities in the past 7 days did you wear a mask? Please select all that apply. | None of the activity options listed,"[""""none_of_the_activity_options_listed""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,638cb256ce65723abc8dc56cd2154ab297b4e5075a811a712baa5829078818dbffdea306c400ebff2bfb99eaa834c44bbc4d28ef553f678dcd68ebd25a777b52
text,during_which_of_these_activities_in_the_past_7_days_did_you_wear_a_mask2__gone_to_work_or_school_outside_the_place_where_you_are_currently_staying_or_living,During which of these activities in the past 7 days did you wear a mask? Please select all that apply. | Gone to work or school outside the place where you are currently staying or living,"[""""gone_to_work_or_school_outside_the_place_where_you_are_currently_staying_or_living""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,d539840fba056a9a2cb510715bdb78c9f5a6f9bfa0f2d8efdf875a45efbee1ad89d38fc9138700f8093869440358f1c6371e80d9c214bc9e5e6826cc2757bfb3
text,during_which_of_these_activities_in_the_past_7_days_did_you_wear_a_mask2__gone_to_a_market_grocery_store_or_pharmacy,"During which of these activities in the past 7 days did you wear a mask? Please select all that apply. | Gone to a market, grocery store, or pharmacy","[""""gone_to_a_market_grocery_store_or_pharmacy""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,244f79b18ff687b4b7c456335caee4961efe7fe03b787ee74f5ea871d6af6ad69740acf11f6d02ccc7c9bb241faf159f532bd206d8fbc27e9565ab4170d3a2eb
text,during_which_of_these_activities_in_the_past_7_days_did_you_wear_a_mask2__gone_to_a_bar_restaurant_or_cafe,"During which of these activities in the past 7 days did you wear a mask? Please select all that apply. | Gone to a bar, restaurant, or cafe","[""""gone_to_a_bar_restaurant_or_cafe""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,b21f5b59d430e77d2d1264d9f4e14c5a6bff5252591200d83b266d9210cbe17f084f0cf3842d46012aa5d143ea613dbf8fb232f67a605c7e56b70bffda7d798c
text,during_which_of_these_activities_in_the_past_7_days_did_you_wear_a_mask2__spent_time_with_someone_who_isnt_currently_staying_or_living_with_you,During which of these activities in the past 7 days did you wear a mask? Please select all that apply. | Spent time with someone who isn't currently staying or living with you,"[""""spent_time_with_someone_who_isnt_currently_staying_or_living_with_you""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,979fccdda9324d17a533d46e7645db862254a5b4ac6a3ecaac847b78d959381424bed03efdc878b71035f9d455cae9c51a7acc8c08f67901c631988d5299509f
text,during_which_of_these_activities_in_the_past_7_days_did_you_wear_a_mask2__attended_an_event_or_activity_with_more_than_10_people,During which of these activities in the past 7 days did you wear a mask? Please select all that apply. | Attended an event or activity with more than 10 people,"[""""attended_an_event_or_activity_with_more_than_10_people""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,689522b54c1d234216750f187fdbf8db331627def1180859f08512e36e102f7fb1da2f9934cd798d21579a91fe670eb031fe14071dec552a0cc82fd75b991c60
text,during_which_of_these_activities_in_the_past_7_days_did_you_wear_a_mask2__used_public_transportation_like_a_bus_subway_or_train,"During which of these activities in the past 7 days did you wear a mask? Please select all that apply. | Used public transportation (like a bus, subway, or train)","[""""used_public_transportation_like_a_bus_subway_or_train""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,5f3a3f8506dcd43e533425c7535733f81ae143c9ffef99a987e0e2a8f36c8b07783bb5f984a79e6224ef2bafc226b698317b0bd2763c403bd9f3e5320bbad290
text,during_which_of_these_activities_in_the_past_7_days_did_you_wear_a_mask2__traveled_on_an_airplane,During which of these activities in the past 7 days did you wear a mask? Please select all that apply. | Traveled on an airplane,"[""""traveled_on_an_airplane""""]",survey__weekly_survey_origcopy.csv,RADx-DHT,052fe7070830fc23b89786b2b9709c1d8ae132555b260ecb8b2f8a640323cd91d187003d299e230ebca815c132c80809f2d8d1e0185d8c64ed8c8728b981bafd
