datatype,variable_name,description,value_constraints,source_file,source_directory,Digest (variable_name|source_file|source_directory)
text,which_of_the_following_hispanic_latino_or_spanish_racial_or_ethnic_groups_do_you_identify_with__other,"Which of the following Hispanic, Latino, or Spanish racial or ethnic group(s) do you identify with? Please select all that apply. | Other"," ",survey__baseline_survey_origcopy.csv,RADx-DHT,c781c3ee5616b21ef16e3e529f12aa55735323e2bd2498342744e8cf4097b702598811807be0037ecc61c2c0cb7577429a64aada53a769ae8aeae4ddd8c863b1
text,which_of_the_following_native_hawaiian_or_other_pacific_islander_racial_or_ethnic_groups_do_you_identify_with__i_prefer_not_to_answer,Which of the following Native Hawaiian or Other Pacific Islander racial or ethnic group(s) do you identify with? Please select all that apply. | I prefer not to answer,"[""""i_prefer_not_to_answer""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,968e0cd8d02bfc284959323076ffffe211731ce686b72721792288c8b6acd05757ecc63f4f58e14cbeb8c23a091ab6632f8282818cac00781e5af80b24444d07
text,which_of_the_following_native_hawaiian_or_other_pacific_islander_racial_or_ethnic_groups_do_you_identify_with__chamorro,Which of the following Native Hawaiian or Other Pacific Islander racial or ethnic group(s) do you identify with? Please select all that apply. | Chamorro,"[""""chamorro""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,f95e477ea04096f5779e12917228cdff558792f00f7842656084ef68cd636db1a8d3818c46027510d81c4d6785a56fc42919030d51cc3f507a1b250c8d2e4c95
text,which_of_the_following_native_hawaiian_or_other_pacific_islander_racial_or_ethnic_groups_do_you_identify_with__native_hawaiian,Which of the following Native Hawaiian or Other Pacific Islander racial or ethnic group(s) do you identify with? Please select all that apply. | Native Hawaiian,"[""""native_hawaiian""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,d4de829c2c39f496cf4b2da79fcb17db8c4e08ce464acb6b1eba28c1fe06b605ecf9c3655b34afa6c2eb9e866248332851b6ecaa1d1ccef7567a9d51efabd309
text,which_of_the_following_native_hawaiian_or_other_pacific_islander_racial_or_ethnic_groups_do_you_identify_with__samoan,Which of the following Native Hawaiian or Other Pacific Islander racial or ethnic group(s) do you identify with? Please select all that apply. | Samoan,"[""""samoan""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,89edd7a27871a4433704cc40e583718b8805cedc460c35697c1f132ad253c4508c14e441b7f5e230eb8faf0c296e95a7c2b82f9ef3f97ddfd83363167cd5c8b8
text,which_of_the_following_native_hawaiian_or_other_pacific_islander_racial_or_ethnic_groups_do_you_identify_with__i_don_t_know_i_m_not_sure,Which of the following Native Hawaiian or Other Pacific Islander racial or ethnic group(s) do you identify with? Please select all that apply. | I don?t know / I?m not sure,"[""""i_don_t_know_i_m_not_sure""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,b640910608e9996a218c50e8283786f86ef1888614a5b4b13ed9cfa6452ba957f4b9f6790ab212119b7b6c0c0341c4b59bb1834099d618cc0ad06f96a20c8ccd
text,which_of_the_following_native_hawaiian_or_other_pacific_islander_racial_or_ethnic_groups_do_you_identify_with__other,Which of the following Native Hawaiian or Other Pacific Islander racial or ethnic group(s) do you identify with? Please select all that apply. | Other," ",survey__baseline_survey_origcopy.csv,RADx-DHT,d8f1e33be2ea0d657ad9c8f29892627e99342778f05dd85ea14b630ea0113fd73ce2f87e2f4fe4bb577b8ffa3028c9216d5a658177be53a9da6cd905b9ae06c7
text,how_tall_are_you_without_shoes__height_feet,How tall are you without shoes? | Height | Feet," ",survey__baseline_survey_origcopy.csv,RADx-DHT,9a471aadb0b46051466188e2899a78977400890c9b8f09f25c11727074be70448a71386b9a846ecf06ed3f8309ee63c14aa2b62cb36e0cf108f4d08c96f70d7a
text,how_tall_are_you_without_shoes__height_inches,How tall are you without shoes? | Height | Inches," ",survey__baseline_survey_origcopy.csv,RADx-DHT,3cbbcc36a53de7a7b292cd0a37f451a759f2183bf67b84c29fd4299f0ff7418960946a5699321e8d7437351b573ddbdddbf4967fbe546cc8659ee215bb0042c0
text,how_much_do_you_weigh_without_clothes_or_shoes_lbs,How much do you weigh without clothes or shoes (lbs)?," ",survey__baseline_survey_origcopy.csv,RADx-DHT,dc91e49d682e9aec668aad505874948164a5b6db86a7b0a070019ce9203354a0da7256c8b71dd71879c8c7c28ed8f6046ab9b11edea36c4af9da5463f0728b45
text,how_much_did_you_weigh_without_clothes_or_shoes_before_your_pregnancy_lbs,<em>How much did you weigh without clothes or shoes before your pregnancy (lbs)?</em>," ",survey__baseline_survey_origcopy.csv,RADx-DHT,f55bd326a25411144bc05f13adb71d374b4e79b6d4c8778e94b18249012ca5a029f1c959b378f0ba340a9c9d05fc5fdb54728c742fce2381614f173b377fa69c
text,what_best_describes_the_type_of_health_insurance_coverage_plan_you_have__i_prefer_not_to_answer,What best describes the type of health insurance coverage plan you have? Please select all that apply. | I prefer not to answer,"[""""i_prefer_not_to_answer""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,389cff15c4e6de87aa12950337066830fdb7d6e42880a418b9833f459c2e1643da76850bbfed1920eac22cb48e1f8e419063481950a6775bffb09afae2319f7b
text,what_best_describes_the_type_of_health_insurance_coverage_plan_you_have__insurance_through_a_current_or_former_employer_or_union_of_myself_or_a_family_member,What best describes the type of health insurance coverage plan you have? Please select all that apply. | Insurance through a current or former employer or union (of myself or a family member),"[""""insurance_through_a_current_or_former_employer_or_union_of_myself_or_a_family_member""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,8fb3d8cb19dc24ba40b47f19881d973e12f8d4c024c022598223d04bc1e492f4e38579faffea8748ed93b8156ed47769c56ee7be9451fd20acbd1ccf58ac6acb
text,what_best_describes_the_type_of_health_insurance_coverage_plan_you_have__insurance_purchased_directly_from_an_insurance_company_by_myself_or_a_family_member,What best describes the type of health insurance coverage plan you have? Please select all that apply. | Insurance purchased directly from an insurance company (by myself or a family member),"[""""insurance_purchased_directly_from_an_insurance_company_by_myself_or_a_family_member""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,ab6f783997cf056ca71abb0a49eec940af22a96f355e80cb24f23f958bb6d4d525a20a62982a24c7f35ba63f65597a69dc3d1608811505e491f86e92f5e19dc1
text,what_best_describes_the_type_of_health_insurance_coverage_plan_you_have__medicare_for_people_65_and_older_or_people_with_certain_disabilities,"What best describes the type of health insurance coverage plan you have? Please select all that apply. | Medicare, for people 65 and older, or people with certain disabilities","[""""medicare_for_people_65_and_older_or_people_with_certain_disabilities""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,b58e8f60afa019ee264c24b24182a39609c6b88bc07507bb00b8e266c85473524dd931349f2aad1edc0ab0b9ec9fad0a22b4b743fd5c75e0f55e96ba11f81408
text,what_best_describes_the_type_of_health_insurance_coverage_plan_you_have__medicaid_medical_assistance_or_any_kind_of_government_assistance_plan_for_those_with_low_incomes_of_disability,"What best describes the type of health insurance coverage plan you have? Please select all that apply. | Medicaid, Medical Assistance, or any kind of government-assistance plan for those with low incomes of disability","[""""medicaid_medical_assistance_or_any_kind_of_government_assistance_plan_for_those_with_low_incomes_of_disability""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,54f531ad73f852c2c019f6c11d2bb2662f6b3278a50e3f88f63420c5ca47ceb39ca48db2b57af0dea1ab5565f701dd29357702c5de78641a30d5995170d496b2
text,what_best_describes_the_type_of_health_insurance_coverage_plan_you_have__tricare_or_other_military_health_care,What best describes the type of health insurance coverage plan you have? Please select all that apply. | TRICARE or other military health care,"[""""tricare_or_other_military_health_care""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,cf9bbd54381018233da6ac54dbec50705a6c6ff4254684b953522b97600e7ffb3ebab566cbc700f364396ba803440260150aa3bfa3d0e732bf994a42310ff1a0
text,what_best_describes_the_type_of_health_insurance_coverage_plan_you_have__indian_health_service,What best describes the type of health insurance coverage plan you have? Please select all that apply. | Indian Health Service,"[""""indian_health_service""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,26790cd0007f1c97839e688dc14e710fd6d96071933aed766df0ec33f1621ab90939c27bb99d6a4c1db5f66c6003a31dbc02c10316a5a8f9ba7af8a1f3dd6e00
text,what_best_describes_the_type_of_health_insurance_coverage_plan_you_have__i_dont_know_im_not_sure,What best describes the type of health insurance coverage plan you have? Please select all that apply. | I don't know / I'm not sure,"[""""i_dont_know_im_not_sure""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,6231fd26bf47acf5d19a9593aed9b3b6f9c76a5ae2ebfbbca0bbf61c291160a3a87ee0222bb6d3cd0f5937eff65093f4616a08fb67574cda53efa63f56a0dff4
text,what_best_describes_the_type_of_health_insurance_coverage_plan_you_have__i_do_not_currently_have_health_insurance,What best describes the type of health insurance coverage plan you have? Please select all that apply. | I do not currently have health insurance,"[""""i_do_not_currently_have_health_insurance""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,d149ecff731fdf25204110a3db64d325b3a339eea5c3ad4da90cae136f73ca05ba1d1295ece1da36baed92a486cdcd02f26489670ff3b917c4517ada614612c6
text,what_best_describes_the_type_of_health_insurance_coverage_plan_you_have__other,What best describes the type of health insurance coverage plan you have? Please select all that apply. | Other," ",survey__baseline_survey_origcopy.csv,RADx-DHT,042ee34c2bafde3c1dcf1cc4cdd96037c14300969a22cbc59ad355537fa1058c30909759fbba96e0932b3b840deabbad4059845f19c3e717b4f539e66f9906df
text,what_is_the_highest_grade_or_level_of_school_that_you_have_completed_or_the_highest_degree_you_have_received,What is the highest grade or level of school that you have completed or the highest degree you have received?,"[""some_elementary_and_or_middle_school_grades_1_8"",""trade_technical_vocational_training"",""high_school_degree_or_equivalent_for_example_ged"",""never_attended_or_attended_kindergarten_only"",""associate_s_degree_for_example_aa_as"",""bachelor_s_degree_for_example_ba_bs"",""professional_degree_for_example_md_dds_dvm"",""i_prefer_not_to_answer"",""some_high_school_no_diploma_or_ged"",""some_college_no_degree"",""master_s_degree_for_example_ma_ms_med"",""doctorate_for_example_phd_edd""]",survey__baseline_survey_origcopy.csv,RADx-DHT,23d2899d38165c5e8c12d46c97d12620f13ccef5b0289ddc927b2146f5a0ddf003e5f5fb653afbed7fe459da5ddcb43c5a66a8ea39d4b4d51f71963bc124a98f
text,what_is_your_current_employment_status__i_prefer_not_to_answer,What is your current employment status? Please select all that apply. | I prefer not to answer,"[""""i_prefer_not_to_answer""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,2fd2133db09b9e12284d60937d98f9f6ebea9270a0e930fbda71af8d25bd2d76d0d3edbcb6d249559b4efc0ce6a939d4b952d4cddbe0c6f527c94241d3b05583
text,what_is_your_current_employment_status__employed_full_time_40_or_more_hours_per_week,What is your current employment status? Please select all that apply. | Employed full-time (40 or more hours per week),"[""""employed_full_time_40_or_more_hours_per_week""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,f74b18f2706e5cacb04e1aee37cc5c196b0ec2a9133ff9d1034b2585a3f790408944fb87786270158711add736a2c975dcd826551aa3dbc7526f71a3ca8b7989
text,what_is_your_current_employment_status__employed_part_time_39_or_less_hours_per_week,What is your current employment status? Please select all that apply. | Employed part-time (39 or less hours per week),"[""""employed_part_time_39_or_less_hours_per_week""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,7d83cc9bd8beb924aa77614a99a4076fa0c6b6fcbd19a64e582bcc8fccb40598384d6a884f36762eb48ca0b64a3160cfdeb9ee738772030cc5a4ea3eb1db72cb
text,what_is_your_current_employment_status__employed_in_a_temporary_position,What is your current employment status? Please select all that apply. | Employed in a temporary position,"[""""employed_in_a_temporary_position""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,ce15107045242ae9b2072cfafc2e075d1102771a3ebd8581cbbe300e851f921ffd1bf1440a98da2194ac743dd88de13612db51e82036771cb7f643999e6a45bd
text,what_is_your_current_employment_status__working_as_a_homemaker_or_caregiver_unpaid,What is your current employment status? Please select all that apply. | Working as a homemaker or caregiver (unpaid),"[""""working_as_a_homemaker_or_caregiver_unpaid""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,fd804d3641909b8df18b8519dcf549713b828a4e2370a7f335ad3cc28bf9ff1e7470cfd59e0b08e5ba725d0402fbeb07643afc872634900f3294bd8f193e6d0d
text,what_is_your_current_employment_status__not_currently_employed,What is your current employment status? Please select all that apply. | Not currently employed,"[""""not_currently_employed""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,dd1473056e86c83ea8c805755e310d235aa2ab06641a7e9f19c2459234eff4aeb238c7e25904104d69eb1f0b6e5474fea71ea286ee75f806c4dd3c62584a82bb
text,what_is_your_current_employment_status__currently_looking_for_employment,What is your current employment status? Please select all that apply. | Currently looking for employment,"[""""currently_looking_for_employment""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,2819fd07b1e2d2526d85da260ea40b31ea8b42d5765300f6304fb8a8da464f6414e2deeca5807f643c343d591b0f7f353529d05a5767b900af1c2ad4208811ea
text,what_is_your_current_employment_status__unable_to_work,What is your current employment status? Please select all that apply. | Unable to work,"[""""unable_to_work""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,a860374acbb16783daaf88bb2ec4dfdc89843d998f5740941cb43e8912aa03d88d7368088208746d0bcb73c0e283be7b93c6cd1c68be096c2752772ce93b6ebb
text,what_is_your_current_employment_status__receiving_disability_governmental_support,What is your current employment status? Please select all that apply. | Receiving disability/governmental support,"[""""receiving_disability_governmental_support""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,7eaffc1d5123b4ebc1c83b70cb89fb6448df6d2084ce443db106098e77192a2448b9abd42ebb9f2fa881c98a031f09c0b63619e5c316eccca9067c118042f75f
text,what_is_your_current_employment_status__student,What is your current employment status? Please select all that apply. | Student,"[""""student""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,accf4758c17ceafab0c86a4caf7cec7131e768285bd80bb84f8558568a9b1e9a6c08ccdc853ba84d2fe36b9bc8b6cd9078e9999705c0024c3fbe7a0ad67e4e51
text,what_is_your_current_employment_status__retired,What is your current employment status? Please select all that apply. | Retired,"[""""retired""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,93b51ca03a70532fb014a11f2080fd7df7ff3794d330c57bf5da23c66ade05452c3ba5471fb96e6aead3a1b0eb97b70ab79aafcdb4286bc741d1255c8daee82f
text,how_many_adults_age_18_are_in_your_household_including_yourself,"How many adults (age ? 18) are in your household <span style=""""text-decoration: underline;"""">including yourself</span>?","[""1"",""2"",""5"",""7"",""3"",""4"",""6"",""8""]",survey__baseline_survey_origcopy.csv,RADx-DHT,14d0a82ae5d8cc7fbcc833188b698da4b60bd06dd837afa2298cf162212a40525ff0263df743e886570f85ed077f1d201d34da00ffa4b2c3e1051031839559c9
text,how_many_children_age__18_are_in_your_household,How many children (age < 18) are in your household?,"[""0"",""3"",""5"",""7"",""1"",""2"",""4"",""6"",""8""]",survey__baseline_survey_origcopy.csv,RADx-DHT,2f33cc5a65a4735d9e32d86ac5119c2269d7c8b510807818e758cf863839f28c1bca97c86813faff3ee3d147d505411ee459686998a457a49f6f58c024203507
text,do_any_children_in_your_household_attend_daycare_or_school_in_person_on_a_regular_basis_at_least_1_day_per_week,Do any children in your household attend daycare or school in-person on a regular basis (at least 1 day per week)?,"[""yes"",""no""]",survey__baseline_survey_origcopy.csv,RADx-DHT,b74d81d844f13c0bf0fb3bf4c72fd3c4d9e1b6855d5cd88bfed2bb79da7a9afb086c16c9a3ee0d89e6bf033fda51bd454c4b93f36faa16a083c00d773348b532
text,what_type_of_housing_do_you_live_in,What type of housing do you live in?,"[""detached_house"",""duplex_triplex"",""low_rise_housing_1_to_3_floors"",""high_rise_housing_more_than_3_floors"",""mobile_home_or_trailer"",""boat_recreational_vehicle_rv_or_van"",""i_am_currently_without_housing"",""i_prefer_not_to_answer"",""i_don_t_know"",""row_house""]",survey__baseline_survey_origcopy.csv,RADx-DHT,8d1700f905b2862e7192061ef7b227aea0d8a8c7ea8329146003f14488a4d7881673113f6b0bfaa483f32c3c23fb93d0304f40ab6cc1bd9d70d1b5863695433c
text,what_type_of_housing_do_you_live_in__other,What type of housing do you live in? | Other," ",survey__baseline_survey_origcopy.csv,RADx-DHT,696533a61ac6d16b28da276ab53862a985de40ed0da819e027187fb075d54e5d853fc87acdd50601e201dd9f5c074231cacf09f8eecbe331d5d06f98ce4e7418
text,are_you_or_one_of_your_household_members_a_healthcare_worker__i_am_a_healthcare_worker_and_i_am_currently_working,"Are you or one of your household members a <span style=""text-decoration: underline;"">healthcare worker</span> (<em>i.e., doctor, dentist, nurse, nurse?s aid, paramedic, physician?s assistant, home healthcare aid, hospital worker, pharmacist, or other type of healthcare worker</em>)? Please select all that apply. | I am a healthcare worker, and I am currently working","[""""i_am_a_healthcare_worker_and_i_am_currently_working""""]",survey__baseline_survey_origcopy.csv,RADx-DHT,1cc67410ae74026edf0dd518563f3a5baecafab723364ace1ce75272413f5bb2387cb59d0d54fde77553fa7f061f8339df002449d579b3d8dafb97e0b745d25f
