Id,Description,Datatype,Units,Enumeration,Label,Additional Missing Value Codes,Terms,Unit,Section,ui,Notes,min,max,CDE Reference,pattern,phi_id,branching_logic,required,form_name,header,Variable Classification,Validation,Field Notes,Branching_Logic,CDE_Reference,Custom Alignment,source_file,source_directory,Program,Title,Summary,Digest (Id|source_file|source_directory)
household_congregate,,int,,"""1""=[A group care setting] |""10""=[Homeless or in no consistent shelter] |""2""=[Nursing home] |""3""=[Residential care facility for people with intellectual and developmental disabilities] |""4""=[A psychiatric treatment facility] |""5""=[A group home] |""6""=[A board and care home] |""7""=[Prison or jail] |""8""=[A halfway house] |""9""=[Foster care] |""90""=[Somewhere else] |""99""=[Prefer not to answer] ",Do you live in any of these?,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230608_project96_DICT_transformcopy_v1.csv,phs003234,RADx-UP,COVID-19 testing and vaccination social network diffusion for diverse criminal legal involved communities,,8efbf44f880faed78af9ad6c8ee6a5dbd2a35e9b9289135ef6f28f2830a7f0829b73ce74931afb2b51be19d1fb96eadc9fac22dc3ab4cc2feca4e80449ff6c5f
household_famgen,,int,,"""1""=[Just me] |""2""=[Living with spouse, no kids] |""3""=[Family including kids] |""4""=[Family with 3 generations (parents, children, grandchildren)] |""5""=[Family with 4 generations] |""6""=[Living with roommates] |""90""=[None of these] |""99""=[Prefer not to answer] ",What best describes the people at your home:,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230608_project96_DICT_transformcopy_v1.csv,phs003234,RADx-UP,COVID-19 testing and vaccination social network diffusion for diverse criminal legal involved communities,,63fe35c8bf700283979fd2ccb3f3f8d8cf341d832abc9bfefa1024d1a369c2214902a68f039dd169e9390be61707e1836b5ddb109cb20f723282de932d5f7d7f
jobloss_covid19,,int,,"""0""=[No] |""1""=[Yes] |""99""=[Prefer not to answer] ","Have you, or has anyone in your household, experienced a loss of employment income since the start of the COVID-19 pandemic (March 2020)?","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230608_project96_DICT_transformcopy_v1.csv,phs003234,RADx-UP,COVID-19 testing and vaccination social network diffusion for diverse criminal legal involved communities,,d00c2b12a7892d7613421e67e44f372709919847a2ee8d93516c12e25241f7b7ac5dec1cfebe8597010011365f20ec6f0976a1012a09107a2ede189e7b023d05
language_home,,bit,,"""0""=[Spanish] |""1""=[Spanish]  $ ""0""=[Albanian] |""1""=[Albanian]  $ ""0""=[Apache] |""1""=[Apache]  $ ""0""=[Arabic] |""1""=[Arabic]  $ ""0""=[Bengali/Bangla] |""1""=[Bengali/Bangla]  $ ""0""=[Bhutanese] |""1""=[Bhutanese]  $ ""0""=[Burmese] |""1""=[Burmese]  $ ""0""=[Cape Verdean Creole] |""1""=[Cape Verdean Creole]  $ ""0""=[Creole] |""1""=[Creole]  $ ""0""=[Chamoru] |""1""=[Chamoru]  $ ""0""=[Chuukese] |""1""=[Chuukese]  $ ""0""=[Vietnamese] |""1""=[Vietnamese]  $ ""0""=[Dakota] |""1""=[Dakota]  $ ""0""=[Fijian] |""1""=[Fijian]  $ ""0""=[French] |""1""=[French]  $ ""0""=[Karen] |""1""=[Karen]  $ ""0""=[Khmer/Cambodian] |""1""=[Khmer/Cambodian]  $ ""0""=[Kinyarwanda] |""1""=[Kinyarwanda]  $ ""0""=[Korean] |""1""=[Korean]  $ ""0""=[Kosraean] |""1""=[Kosraean]  $ ""0""=[Lakota] |""1""=[Lakota]  $ ""0""=[Mandarin] |""1""=[Mandarin]  $ ""0""=[Lingala] |""1""=[Lingala]  $ ""0""=[Mam] |""1""=[Mam]  $ ""0""=[Marshallese] |""1""=[Marshallese]  $ ""0""=[Mixteco] |""1""=[Mixteco]  $ ""0""=[Nakota] |""1""=[Nakota]  $ ""0""=[Nepali] |""1""=[Nepali]  $ ""0""=[Portuguese] |""1""=[Portuguese]  $ ""0""=[Pohnpeian] |""1""=[Pohnpeian]  $ ""0""=[Russian] |""1""=[Russian]  $ ""0""=[Sign Language] |""1""=[Sign Language]  $ ""0""=[Cantonese] |""1""=[Cantonese]  $ ""0""=[Somali] |""1""=[Somali]  $ ""0""=[Samoan] |""1""=[Samoan]  $ ""0""=[Swahili] |""1""=[Swahili]  $ ""0""=[Thai] |""1""=[Thai]  $ ""0""=[Tongan] |""1""=[Tongan]  $ ""0""=[Triqui] |""1""=[Triqui]  $ ""0""=[Zapoteco] |""1""=[Zapoteco]  $ ""0""=[Tagalog] |""1""=[Tagalog]  $ ""0""=[Hawaiian] |""1""=[Hawaiian]  $ ""0""=[Ilokano] |""1""=[Ilokano]  $ ""0""=[Navajo] |""1""=[Navajo]  $ ""0""=[English] |""1""=[English]  $ ""0""=[Other] |""1""=[Other]  $ ""0""=[Prefer not to answer] |""1""=[Prefer not to answer] ",What languages are spoken at home?,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230608_project96_DICT_transformcopy_v1.csv,phs003234,RADx-UP,COVID-19 testing and vaccination social network diffusion for diverse criminal legal involved communities,,58529e094530781f6a28f8cc7f30e828de23bcb2f9a3db9f76b75faaa226fa41417cb0b64f947532f29e596c131459be44d2a0eaf5ee76ac6498cbbf367bf676
positivemonth_covidtest,,int,,"""1""=[January] |""10""=[October] |""11""=[November] |""12""=[December] |""2""=[February] |""3""=[March] |""4""=[April] |""5""=[May] |""6""=[June] |""7""=[July] |""8""=[August] |""9""=[September] |""99""=[Prefer not to answer] ",What month did you first test positive for COVID-19?,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230608_project96_DICT_transformcopy_v1.csv,phs003234,RADx-UP,COVID-19 testing and vaccination social network diffusion for diverse criminal legal involved communities,,012e1a76fc22e10644866127a309e1f7de56bba76bd06b64697eeb9cc469d846c98086b824285d2c9cec0b58359fe197c3d0156441c613a94eeea196794fa4a4
positiveyear_covidtest,,int,,"""1""=[2019] |""2""=[2020] |""3""=[2021] |""4""=[2022] |""5""=[2023] |""6""=[2024] |""7""=[2025] |""99""=[Prefer not to answer] ",What year did you first test positive for COVID-19?,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230608_project96_DICT_transformcopy_v1.csv,phs003234,RADx-UP,COVID-19 testing and vaccination social network diffusion for diverse criminal legal involved communities,,8a571bc50ba2811eb858702ee1477cb7f9890256fd6ea87fa7f911876da3df8ad28f5b88d37b3e36297c30271ba1ab432a3b9538a4de3e9c4f0e8fc2ef62b9cd
race_ethn_asian_detail_3,,bit,,"""0""=[Japanese] |""1""=[Japanese]  $ ""0""=[Filipino] |""1""=[Filipino]  $ ""0""=[Chinese, except Taiwanese] |""1""=[Chinese, except Taiwanese]  $ ""0""=[Korean] |""1""=[Korean]  $ ""0""=[Other Asian] |""1""=[Other Asian]  $ ""0""=[Prefer not to answer] |""1""=[Prefer not to answer] ",,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230608_project96_DICT_transformcopy_v1.csv,phs003234,RADx-UP,COVID-19 testing and vaccination social network diffusion for diverse criminal legal involved communities,,2482352a3759a15cd52179df3804622c3f0da5097218965ec3b39756e5376b4f2eb324800b217edf5cf957a3bffed90aa53ab736b1e879265b455334861075a0
race_ethn_hispanic_detail_2,,bit,,"""0""=[Mexican, Mexican Am., Chicano] |""1""=[Mexican, Mexican Am., Chicano]  $ ""0""=[Puerto Rican] |""1""=[Puerto Rican]  $ ""0""=[Cuban] |""1""=[Cuban]  $ ""0""=[Another Hispanic, Latino, or Spanish origin] |""1""=[Another Hispanic, Latino, or Spanish origin]  $ ""0""=[Salvadoran] |""1""=[Salvadoran]  $ ""0""=[Dominican] |""1""=[Dominican]  $ ""0""=[Colombian] |""1""=[Colombian]  $ ""0""=[Prefer not to answer] |""1""=[Prefer not to answer] ",Please specify your origin,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230608_project96_DICT_transformcopy_v1.csv,phs003234,RADx-UP,COVID-19 testing and vaccination social network diffusion for diverse criminal legal involved communities,,194586988dc3c9c32ab0b152afea694d5ff946973f26112b6b0ed1ee733e397983fb2921df36b6e0bb02d9b1fcfbc035e818306fddfff9678af19e83802cf922
race_ethn_islander_detail_2,,bit,,"""0""=[Native Hawaiian] |""1""=[Native Hawaiian]  $ ""0""=[Marshallese] |""1""=[Marshallese]  $ ""0""=[Palauan] |""1""=[Palauan]  $ ""0""=[Pohnpeian] |""1""=[Pohnpeian]  $ ""0""=[Yapese] |""1""=[Yapese]  $ ""0""=[Other Pacific Islander] |""1""=[Other Pacific Islander]  $ ""0""=[Pacific Islander] |""1""=[Pacific Islander]  $ ""0""=[Samoan] |""1""=[Samoan]  $ ""0""=[Tongan] |""1""=[Tongan]  $ ""0""=[Maori] |""1""=[Maori]  $ ""0""=[Fijian] |""1""=[Fijian]  $ ""0""=[Chamorro] |""1""=[Chamorro]  $ ""0""=[Chuukese] |""1""=[Chuukese]  $ ""0""=[Kosraen] |""1""=[Kosraen]  $ ""0""=[Prefer not to answer] |""1""=[Prefer not to answer] ",,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230608_project96_DICT_transformcopy_v1.csv,phs003234,RADx-UP,COVID-19 testing and vaccination social network diffusion for diverse criminal legal involved communities,,db2edbb03a86d751176a519897fd507c5ea735eeb8666a13b759577ba63074e7aa4688d513a67cc8a49cace6c76e007956478b855b09ccbe65405f9329630dc3
recentmonth_covidtest,,int,,"""1""=[January] |""10""=[October] |""11""=[November] |""12""=[December] |""2""=[February] |""3""=[March] |""4""=[April] |""5""=[May] |""6""=[June] |""7""=[July] |""8""=[August] |""9""=[September] |""99""=[Prefer not to answer] ",What month did you have your most recent COVID-19 test?,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230608_project96_DICT_transformcopy_v1.csv,phs003234,RADx-UP,COVID-19 testing and vaccination social network diffusion for diverse criminal legal involved communities,,7a0c493911f38729dcf2588b892c6e77eb1a588296a9f9cef644d3e606690a4f147b5caaf524eabc0ca279ce42ea43d95c3502c4904f424500a0d24b6d748ce1
recentyear_covidtest,,int,,"""1""=[2019] |""2""=[2020] |""3""=[2021] |""4""=[2022] |""5""=[2023] |""6""=[2024] |""7""=[2025] |""99""=[Prefer not to answer] ",What year did you have your most recent COVID-19 test?,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230608_project96_DICT_transformcopy_v1.csv,phs003234,RADx-UP,COVID-19 testing and vaccination social network diffusion for diverse criminal legal involved communities,,70253ab0f59723c4894fd286b5bc51884718d9d751e174c9295def24a26da232d0879bca9f0fdb24609b767728e35c9d0eba883ef9c2317d5327d3d4d0a929fa
self_reported_weight_units,,int,,"""1""=[Kilograms] |""2""=[Pounds] |""99""=[Prefer not to answer] ",Please choose the units you would like to use for weight,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230608_project96_DICT_transformcopy_v1.csv,phs003234,RADx-UP,COVID-19 testing and vaccination social network diffusion for diverse criminal legal involved communities,,023a283450e3bca721b3eac7b2a708b1eb88b72311d79bc37e65f78c8b8d194017653e02d3aa1984220aee5c29c50c7c59db7b3736fb10a910c28df2f717e536
test_accesseasy,,int,,"""0""=[Strongly disagree] |""1""=[Disagree] |""2""=[Neither disagree or agree] |""3""=[Agree] |""4""=[Strongly agree] |""99""=[Prefer not to answer] ",It is easy to get tested for COVID-19.,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230608_project96_DICT_transformcopy_v1.csv,phs003234,RADx-UP,COVID-19 testing and vaccination social network diffusion for diverse criminal legal involved communities,,8590835ebfcd4c725148c43f5a4f57733c13b23735f32fb8326aae980a00aba3a33deb2c1fdb0cd386977acd2bfaa32999360d19c9f68c28df65781cb82bbe62
test_accesswhere,,int,,"""0""=[Strongly disagree] |""1""=[Disagree] |""2""=[Neither disagree or agree] |""3""=[Agree] |""4""=[Strongly agree] |""99""=[Prefer not to answer] ",I know where I can get COVID-19 testing in my community.,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",,,,,,,,,,,,,,,,,,,,,20230608_project96_DICT_transformcopy_v1.csv,phs003234,RADx-UP,COVID-19 testing and vaccination social network diffusion for diverse criminal legal involved communities,,e2fbad07fb8ac5aef0c12bbc363c5fa6508cd58f4ea99200067356c8b1487d3b684e61640263eb6dae798cd08df13ce5de43dd0d926414013cd81c1d9f477697
